transaction_id,user_id,timestamp,amount,merchant_category,hour,day_of_week,month,user_age,account_age_days,transaction_count_day,amount_last_hour,amount_last_day,velocity_1h,avg_amount_30d,std_amount_30d,geographic_risk,device_risk,device_type,payment_method,time_since_last_transaction,is_fraud
txn_004344,user_1757,2025-09-10 12:15:02.263303,37.94,gas_station,4,2,9,68,746,5,119.35849119520088,480.5953998919693,5,466.6940467327138,154.93944748864774,0.22310683037695683,0.47374803272034904,tablet,contactless,464,0
txn_004345,user_4173,2025-08-27 04:15:02.263444,32.66,restaurant,12,2,8,40,1671,7,83.45348674036832,371.0829593933573,2,393.3799868870532,45.761911149879666,0.5065556563118138,0.03159594806615723,desktop,contactless,1257,0
txn_004346,user_2914,2025-08-21 07:15:02.263582,278.9,retail,9,3,8,47,1242,2,187.58017163727385,981.0088156486167,2,462.1853065595537,32.80079309461798,0.17881693136775445,0.28703318963435415,desktop,card_swipe,427,0
txn_004347,user_8343,2025-09-04 15:15:02.263770,15.98,restaurant,1,3,9,19,506,7,65.89605095441627,692.7857048198747,4,413.9576406810401,110.0641211506782,0.3335220438077702,0.17326604046466526,tablet,card_chip,774,0
txn_004348,user_6672,2025-08-24 12:15:02.263979,129.57,gas_station,4,6,8,51,1968,1,174.5741415442815,683.3148821079676,5,432.39935041491617,35.77508321870528,0.1947487622674028,0.2719524051387775,mobile,card_swipe,869,0
txn_004349,user_2690,2025-09-15 15:15:02.264152,131.39,grocery,1,0,9,61,1720,6,64.8273669948277,464.4964026120078,1,291.503534192661,32.70392778183354,0.31597548063793823,0.05547571769573456,tablet,card_swipe,1309,0
txn_004350,user_4763,2025-09-12 07:15:02.264302,24.85,gas_station,9,4,9,65,1920,9,171.53418889629526,621.2892348853051,5,428.2698989408537,91.65061935828592,0.5218102412966582,0.12003049866817517,tablet,card_chip,706,0
txn_004351,user_4664,2025-09-02 03:15:02.264451,13.59,grocery,13,1,9,65,1086,2,109.60574361895672,217.11583270673034,3,239.5799125682576,44.52005112018239,0.022866445199836962,0.44608135151112754,desktop,contactless,1213,0
txn_004352,user_4974,2025-09-12 16:15:02.264589,8.8,online,0,4,9,19,280,1,110.58427250765645,331.3296400114196,1,300.3179713116065,123.62175317115499,0.1375512481213618,0.3399701775247029,desktop,card_swipe,607,0
txn_004353,user_7235,2025-09-06 23:15:02.264727,56.94,grocery,17,5,9,61,326,9,94.09616641226495,650.1586328125728,4,353.59011934173145,123.77457131195743,0.3480740623394035,0.2911485129105572,desktop,card_chip,91,0
txn_004354,user_7283,2025-09-07 17:15:02.264841,187.03,online,23,6,9,47,1239,3,94.87137106048476,130.22202490620822,1,335.47183311517597,50.519119675111654,0.3564015361986392,0.28337923473977256,tablet,contactless,58,0
txn_004355,user_5154,2025-09-12 07:15:02.264969,12.2,online,9,4,9,52,1936,5,127.51634326994281,226.82459207365267,4,280.6685592481267,114.27398924295481,0.27167611115903867,0.2612073211145391,tablet,card_swipe,939,0
txn_004356,user_4861,2025-08-31 21:15:02.265105,34.59,grocery,19,6,8,72,1292,1,125.22733336608019,268.276831268137,5,357.6544708911748,58.60500018177638,0.5661750786656152,0.17765587873236954,mobile,contactless,771,0
txn_004357,user_6602,2025-08-20 20:15:02.265242,247.28,restaurant,20,2,8,72,1708,5,5.5399870167784915,704.754624801495,1,105.50036782569589,113.73074918934499,0.7389999928132871,0.4787696146793299,tablet,card_swipe,653,0
txn_004358,user_6487,2025-09-09 00:15:02.265356,16.03,retail,16,1,9,27,1492,7,154.65270426461723,618.7165540433994,4,155.53831380027137,149.080426190307,0.7605272763006151,0.34763776127693286,desktop,card_swipe,421,0
txn_004359,user_2640,2025-08-22 10:15:02.265483,99.11,online,6,4,8,69,1860,5,132.50768948365058,57.61221824371361,2,489.85096283840386,62.8308539537554,0.7036170426580368,0.3921681213448241,mobile,card_swipe,442,0
txn_004360,user_9499,2025-09-10 19:15:02.265606,33.12,restaurant,21,2,9,61,1473,5,167.9730086840135,834.6288376569496,5,127.95284771425777,132.02623242394588,0.3185844744169788,0.108981291530176,tablet,online,168,0
txn_004361,user_7976,2025-09-15 15:15:02.265727,16.66,grocery,1,0,9,57,303,9,130.54279545703753,279.8867626515645,2,362.02646710672036,24.159076797685998,0.3835199370362431,0.3132498447578311,tablet,card_swipe,26,0
txn_004362,user_1063,2025-09-01 16:15:02.265872,86.26,retail,0,0,9,19,1079,3,194.09416227555818,82.99657503383243,5,118.36414494768063,77.47294008282704,0.14712077722463449,0.4975734398561777,desktop,online,1040,0
txn_004363,user_3597,2025-09-04 09:15:02.266021,61.99,gas_station,7,3,9,68,943,2,194.99337533507338,856.0291801745221,1,174.29114665712189,77.26256358566515,0.12879227143481442,0.05858193814845153,desktop,card_swipe,18,0
txn_004364,user_5344,2025-09-10 11:15:02.266164,24.99,grocery,5,2,9,51,1236,1,46.51307684628134,542.9738944073151,5,217.40864740352154,123.23837517068421,0.036452410380726975,0.42222317303808954,mobile,online,390,0
txn_004365,user_1253,2025-09-07 02:15:02.266293,76.21,retail,14,6,9,26,459,5,86.5312935078022,739.2731808032839,3,413.7705300544088,195.44007245173847,0.31293218601836764,0.16947975893126171,mobile,contactless,784,0
txn_004366,user_8228,2025-09-10 03:15:02.266431,244.35,restaurant,13,2,9,69,1049,8,76.20911128233001,985.1340064412014,4,211.41557725937525,134.6097432591097,0.39640537561387384,0.21298666599212107,mobile,card_swipe,763,0
txn_004367,user_4858,2025-08-25 10:15:02.266574,355.75,online,6,0,8,35,1151,2,39.63625668512816,310.030026932495,3,160.08176335699727,118.7456176133086,0.5575876510145703,0.21773035046049555,desktop,card_chip,1113,0
txn_004368,user_3222,2025-08-21 20:15:02.266709,804.28,gas_station,20,3,8,64,1163,6,95.59075244423636,699.8215948098592,4,446.1767092789706,70.66154582209661,0.819434206220617,0.5514858754740573,desktop,card_swipe,104,1
txn_004369,user_2259,2025-09-12 05:15:02.266876,24.02,restaurant,11,4,9,27,764,8,77.9421253892373,280.48161247062933,4,213.7523171150051,22.69064622313268,0.6809161771265111,0.15726388464203123,tablet,card_chip,671,0
txn_004370,user_7948,2025-09-06 03:15:02.266999,27.75,grocery,13,5,9,20,1284,6,173.12467276397467,447.9946490949724,5,477.09059617576577,85.79000569293815,0.11807123317837975,0.14194979325736906,tablet,online,1360,0
txn_004371,user_7325,2025-08-25 07:15:02.267128,56.23,retail,9,0,8,32,1035,3,138.7117416984452,442.1817262760896,1,173.73138090076796,36.48445689169104,0.33093096944206657,0.4387414146312455,mobile,card_chip,1432,0
txn_004372,user_7276,2025-08-22 23:15:02.267280,13.98,gas_station,17,4,8,27,1063,9,133.52336043876934,910.9592311579698,3,163.53244081556082,185.71016356886975,0.3725048630810213,0.44281511621001285,desktop,card_swipe,990,0
txn_004373,user_3511,2025-09-14 05:15:02.267420,60.17,gas_station,11,6,9,36,185,6,115.4233980662317,690.9927976378751,1,317.4586875782874,37.151486312188666,0.3869795061531316,0.29302216079436727,desktop,card_swipe,260,0
txn_004374,user_3427,2025-08-20 14:15:02.267560,102.22,online,2,2,8,64,603,1,162.91029381381753,712.6325948151343,4,255.21710069121175,196.35856316783452,0.09968850435991926,0.4229723271265097,mobile,card_swipe,150,0
txn_004375,user_6678,2025-08-23 04:15:02.267696,32.27,restaurant,12,5,8,21,973,9,33.54488140189771,849.1535784472333,4,117.99298372066336,149.99656622653131,0.2202861561520754,0.2794202757526325,desktop,online,704,0
txn_004376,user_3249,2025-09-09 15:15:02.267821,327.41,online,1,1,9,26,250,8,169.20164397762275,55.39510940838063,5,339.8667143132162,110.8598455780392,0.2555259431204118,0.28064143910866546,mobile,contactless,500,0
txn_004377,user_9441,2025-09-07 17:15:02.267949,62.11,retail,23,6,9,29,1682,7,105.02236667392411,700.2783050871897,2,126.79641135345331,165.5434224298008,0.7293666673362867,0.4501544175547701,desktop,contactless,44,0
txn_004378,user_9505,2025-08-24 02:15:02.268065,121.14,online,14,6,8,71,207,4,153.8676622568559,582.9795490563608,4,50.61635200376662,188.70523590487548,0.21398782328919932,0.3314920102917421,desktop,card_swipe,403,0
txn_004379,user_7268,2025-08-19 11:15:02.268185,37.86,retail,5,1,8,44,995,7,15.762876812815119,551.0817315196928,2,236.7839554518813,116.59779586997537,0.05917943323525057,0.3998337355531221,mobile,card_swipe,1147,0
txn_004380,user_3599,2025-08-21 17:15:02.268305,19.07,online,23,3,8,61,1243,4,79.97669800650971,234.38832957133155,4,86.24166009590834,167.6906714670224,0.6896859695579334,0.06313704516461316,mobile,contactless,1218,0
txn_004381,user_5433,2025-08-24 16:15:02.268410,26.43,restaurant,0,6,8,68,915,1,91.78820175780436,855.4507463448247,1,292.38060447140356,136.52885851633891,0.7406126147075147,0.08182946334004965,tablet,online,1233,0
txn_004382,user_9808,2025-08-24 19:15:02.268564,79.49,online,21,6,8,47,310,7,111.75123615964544,360.866462151906,2,398.07172979848724,180.67752331267863,0.012999170920584825,0.08321375860142932,tablet,contactless,788,0
txn_004383,user_6793,2025-08-24 07:15:02.268697,322.58,restaurant,9,6,8,73,89,5,196.86796953618023,872.7688369385324,5,150.17033332396923,97.14478968632008,0.38603774233711924,0.4877621035102111,desktop,card_swipe,915,0
txn_004384,user_1073,2025-09-14 08:15:02.268831,53.79,retail,8,6,9,25,813,7,147.0516650799051,974.8920525107286,2,337.0938676027035,167.1592321713078,0.02072283452660706,0.4054933222699066,mobile,card_chip,192,0
txn_004385,user_8019,2025-09-14 18:15:02.268939,34.23,restaurant,22,6,9,46,1197,7,154.6039384332459,450.4317425321678,4,71.70573127934104,33.03133246269379,0.17337454429902063,0.459895183305198,tablet,online,461,0
txn_004386,user_4004,2025-09-05 18:15:02.269090,337.57,retail,22,4,9,49,1057,8,107.41228223967889,945.6775621460996,1,426.19113611456083,192.40081055322895,0.44353325762004725,0.07619655062208353,mobile,contactless,234,0
txn_004387,user_4108,2025-08-24 21:15:02.269238,114.72,retail,19,6,8,43,1777,7,38.421206340585414,747.2984880496572,1,495.92838185613033,161.17093362322638,0.5313001505756813,0.4560843358914649,desktop,online,715,0
txn_004388,user_7593,2025-09-14 02:15:02.269365,63.98,restaurant,14,6,9,68,665,8,135.02774685061908,72.41061929581235,5,466.485240499832,56.55998047293558,0.1641504175251993,0.020878045968802827,tablet,card_chip,249,0
txn_004389,user_1166,2025-08-29 08:15:02.269505,81.76,online,8,4,8,41,1033,3,134.90617021338656,462.67636596983874,4,422.86991817235247,20.711854704862528,0.22626664506109587,0.2659092313165288,desktop,card_swipe,1273,0
txn_004390,user_9151,2025-08-22 21:15:02.269638,5.0,gas_station,19,4,8,70,117,7,17.42174962095504,169.41726174531732,1,219.0196886401382,48.615963328424364,0.6886736794105652,0.4496730602413326,desktop,online,714,0
txn_004391,user_8900,2025-09-05 18:15:02.269781,22.07,restaurant,22,4,9,35,1391,6,156.6825946657174,745.3685638076865,1,292.76744721869505,115.77059136524109,0.43540728096773995,0.3180653425870642,mobile,card_swipe,1135,0
txn_004392,user_7954,2025-08-30 07:15:02.269925,100.47,grocery,9,5,8,35,878,8,24.337624541693394,173.75546150094246,5,58.9709097007436,56.432834046444874,0.7647134224941466,0.03301066661646407,desktop,card_swipe,943,0
txn_004393,user_8351,2025-09-12 14:15:02.270054,17.89,restaurant,2,4,9,68,1997,4,184.47743063967553,439.6209381149797,1,376.05439327933595,124.98963523694674,0.5546234661692852,0.18006888657253528,tablet,online,669,0
txn_004394,user_7820,2025-09-15 23:15:02.270183,29.4,grocery,17,0,9,59,578,7,30.43146755687667,256.52132438310014,5,168.4137024671789,163.17096534343403,0.627095997324887,0.12865061961129975,tablet,contactless,870,0
txn_004395,user_8370,2025-09-13 18:15:02.270335,18.12,gas_station,22,5,9,33,1803,3,136.50834081392514,669.7382456409999,2,290.66960784753803,100.61345935220616,0.561473030011269,0.3491774968067563,tablet,online,815,0
txn_004396,user_6251,2025-09-14 06:15:02.270488,37.19,gas_station,10,6,9,42,1905,2,142.6750296634351,186.73944606915774,3,444.04471241399784,85.77066277755166,0.5019492053247786,0.34848334039110795,desktop,card_swipe,1058,0
txn_004397,user_2994,2025-08-21 17:15:02.270663,52.63,restaurant,23,3,8,61,1157,1,144.50796651901584,143.21987775760982,2,209.13431087568364,60.75075890489668,0.310318356425094,0.4025262887409567,desktop,card_chip,1382,0
txn_004398,user_3321,2025-09-13 17:15:02.270847,183.87,gas_station,23,5,9,35,696,1,135.63492223319184,966.0288488938621,4,339.755555599994,67.7781978610125,0.4394800418730781,0.2707994253335779,tablet,card_chip,1044,0
txn_004399,user_6218,2025-08-26 09:15:02.271035,12.72,online,7,1,8,36,892,5,78.59185245835533,917.96154238394,4,382.9289805348232,154.89668275220538,0.5555202216559499,0.2936049680702869,mobile,card_swipe,1257,0
txn_004400,user_2305,2025-09-15 23:15:02.271235,68.99,gas_station,17,0,9,72,396,4,116.01488100522388,515.6164149796723,3,220.70107200523427,161.37756756931933,0.7705792121096108,0.29991398980241746,tablet,card_swipe,88,0
txn_004401,user_9763,2025-09-01 19:15:02.271376,23.43,gas_station,21,0,9,51,1310,9,59.94423423045403,464.32975308992667,3,356.6578835515758,199.80032890385843,0.6304219363126066,0.22326615349415352,desktop,card_chip,206,0
txn_004402,user_6929,2025-08-30 19:15:02.271564,148.27,retail,21,5,8,56,260,3,13.384057334747745,102.3692962549037,3,459.3015590797317,162.95640318459343,0.6392109870028575,0.1799875031933187,tablet,card_swipe,1388,0
txn_004403,user_5614,2025-09-11 16:15:02.271813,102.5,gas_station,0,3,9,66,616,2,91.18551367296672,688.2113578948013,1,334.3797317036038,169.83858142626679,0.698497191497434,0.32654530191806797,tablet,card_swipe,1197,0
txn_004404,user_4856,2025-09-03 09:15:02.272035,51.41,gas_station,7,2,9,70,1535,3,163.39158772589963,421.0019516835539,2,212.01347234197036,52.2251736454084,0.3248750368315445,0.07212218529422199,mobile,card_swipe,788,0
txn_004405,user_3399,2025-08-23 19:15:02.272377,201.03,retail,21,5,8,67,344,9,35.27736735687657,82.0905107690087,1,69.93232553140012,109.39645711453365,0.41709754014052625,0.4042953345671392,tablet,card_chip,182,0
txn_004406,user_1770,2025-09-03 07:15:02.272557,799.84,grocery,9,2,9,39,415,7,54.65215772454422,280.8264495716485,5,464.76823324548036,58.32086546409961,0.4574114674987575,0.2646624858984986,desktop,card_chip,655,0
txn_004407,user_6726,2025-08-26 16:15:02.272723,33.12,retail,0,1,8,36,986,6,71.10327788868503,715.925497707304,5,409.45346189426556,198.6193616477742,0.7488256679837855,0.024663055836825154,mobile,contactless,105,0
txn_004408,user_6563,2025-09-14 03:15:02.272885,42.97,retail,13,6,9,23,1616,1,10.17710107928249,506.1741198676506,4,407.8018155700681,161.48617448121846,0.2150903392895116,0.13414829925419014,mobile,card_swipe,1156,0
txn_004409,user_7566,2025-08-23 22:15:02.273064,16.52,online,18,5,8,32,1804,5,32.385052532063455,963.2706716471533,3,171.50507771263676,103.49446874277145,0.4502786877767589,0.1489133098329946,mobile,card_swipe,922,0
txn_004410,user_3203,2025-08-31 14:15:02.273249,183.78,restaurant,2,6,8,64,454,1,146.8962922104408,713.103363748872,4,329.9776824039886,181.0656950347906,0.6748063765780988,0.4574735909082681,mobile,contactless,825,0
txn_004411,user_6267,2025-08-20 15:15:02.273433,64.77,retail,1,2,8,23,684,8,113.86146413832651,736.084592542038,4,296.7234446944914,43.31437631933261,0.07417738120417416,0.3331687994236159,desktop,card_swipe,49,0
txn_004412,user_3935,2025-08-18 01:15:02.273587,381.29,restaurant,15,0,8,41,1827,1,184.34290042561156,261.4741676719797,2,393.08377050947803,171.4028016378259,0.11210835015427732,0.3753262486529042,desktop,card_chip,351,0
txn_004413,user_8919,2025-09-06 15:15:02.273741,13.7,online,1,5,9,19,187,5,40.09287182179961,144.2263289872966,3,422.8270788544642,64.87536480669337,0.22714989148469514,0.11312263917443277,mobile,card_chip,554,0
txn_004414,user_3511,2025-08-18 15:15:02.273903,93.41,retail,1,0,8,65,746,9,75.55121039712857,373.10473068304725,2,359.27306985928266,80.31259362567044,0.3910674851586198,0.39099628182995505,desktop,card_swipe,1148,0
txn_004415,user_2258,2025-09-12 17:15:02.274029,29.11,retail,23,4,9,49,1102,1,76.35690580664215,612.0365026775303,3,138.96725362644077,156.66467178781807,0.1111916222330942,0.49434681034493655,tablet,card_swipe,507,0
txn_004416,user_5131,2025-09-12 16:15:02.274151,44.47,gas_station,0,4,9,33,728,4,115.52544130280084,84.5068706579637,4,112.57241629782501,106.17803986200488,0.5347747883354017,0.18564114907165924,desktop,contactless,1196,0
txn_004417,user_6620,2025-08-27 07:15:02.274294,16.06,gas_station,9,2,8,54,1545,2,57.94848887619926,725.7296483570816,4,106.17194517721752,194.95569945631834,0.615325950020641,0.26748808839712424,desktop,card_chip,1380,0
txn_004418,user_5574,2025-09-07 16:15:02.274432,14.89,restaurant,0,6,9,43,77,9,163.04517162820713,896.6662044577909,3,498.71506393641863,96.90647496400844,0.5460953120021491,0.1422147165669453,mobile,card_swipe,930,0
txn_004419,user_8206,2025-09-16 15:15:02.274556,54.8,retail,1,1,9,30,508,6,153.39441383296193,229.37600674683756,2,89.04067659707952,193.15748262344258,0.27769274518375936,0.12590357607378133,desktop,card_chip,1309,0
txn_004420,user_5913,2025-09-15 22:15:02.274678,36.75,gas_station,18,0,9,56,604,5,82.7956249652144,60.33610717788212,5,66.24561732218368,173.86950016509473,0.10284208684145453,0.4684469074026556,tablet,online,403,0
txn_004421,user_2094,2025-09-15 04:15:02.274824,147.36,online,12,0,9,68,597,4,147.2533392391477,580.4196322370909,2,290.7893398773874,47.52714794984222,0.5961730220925219,0.09450183276030227,mobile,contactless,792,0
txn_004422,user_7632,2025-09-04 17:15:02.274965,10.86,grocery,23,3,9,65,779,8,47.91640178951155,436.9982151672968,5,339.1040391854967,128.70493318795334,0.36290631393163236,0.07227134755818848,desktop,contactless,732,0
txn_004423,user_1867,2025-08-19 08:15:02.275093,95.83,restaurant,8,1,8,39,1721,7,165.99770544140728,171.7311430263082,5,88.29010116838677,82.2772485275126,0.46825989540312307,0.09139643713276768,desktop,card_chip,1061,0
txn_004424,user_1794,2025-08-20 07:15:02.275235,31.52,online,9,2,8,45,459,2,163.75872565091234,749.156143923176,1,483.2768135118931,171.89906394856783,0.7148018847956461,0.11933137387051401,tablet,card_swipe,460,0
txn_004425,user_3316,2025-09-11 17:15:02.275366,53.01,online,23,3,9,22,556,8,75.46390707522792,680.6471340465912,2,237.26726934240023,147.77468049311892,0.27058318491348965,0.4276800927948629,tablet,card_swipe,156,0
txn_004426,user_7658,2025-08-21 12:15:02.275512,119.14,grocery,4,3,8,46,743,1,0.36247869076238004,700.8487360355601,3,492.42299597043177,149.46449859334015,0.26616488652502257,0.4763087758992044,desktop,online,37,0
